index	speaker	text	voice_cue	bank_name	subsong_index	subtitle_file	wav_file	metadata_file	script_path	line_no	voice_line_no	acb_path
64	麻央	ふふ、どうですか？\nボク、白馬が似合いますよね。	sud_vo_adv_dear_amao_033_amao-012	sud_vo_adv_dear_amao_033	12	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0064_sud_vo_adv_dear_amao_033_amao-012_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0064_sud_vo_adv_dear_amao_033_amao-012_02_voice.wav	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0064_sud_vo_adv_dear_amao_033_amao-012_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5231373833/d36577ec5985cac906f46246eb801e82	98	99	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/7/5237343737/2b2fe7e0fa66aa629e479fab73217650
65	麻央	……ん、こんな感じかな？	sud_vo_adv_dear_amao_033_amao-013	sud_vo_adv_dear_amao_033	13	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0065_sud_vo_adv_dear_amao_033_amao-013_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0065_sud_vo_adv_dear_amao_033_amao-013_02_voice.wav	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0065_sud_vo_adv_dear_amao_033_amao-013_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5231373833/d36577ec5985cac906f46246eb801e82	108	109	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/7/5237343737/2b2fe7e0fa66aa629e479fab73217650
66	麻央	決闘のポーズ……\nこ、こんな感じですか？	sud_vo_adv_dear_amao_033_amao-014	sud_vo_adv_dear_amao_033	14	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0066_sud_vo_adv_dear_amao_033_amao-014_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0066_sud_vo_adv_dear_amao_033_amao-014_02_voice.wav	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0066_sud_vo_adv_dear_amao_033_amao-014_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5231373833/d36577ec5985cac906f46246eb801e82	125	130	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/7/5237343737/2b2fe7e0fa66aa629e479fab73217650
67	麻央	……ホ、ホラーハウス？\nボク、怖いのはちょっと……	sud_vo_adv_dear_amao_033_amao-015	sud_vo_adv_dear_amao_033	15	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0067_sud_vo_adv_dear_amao_033_amao-015_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0067_sud_vo_adv_dear_amao_033_amao-015_02_voice.wav	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0067_sud_vo_adv_dear_amao_033_amao-015_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5231373833/d36577ec5985cac906f46246eb801e82	140	141	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/7/5237343737/2b2fe7e0fa66aa629e479fab73217650
68	麻央	……い、いえ、大丈夫です。	sud_vo_adv_dear_amao_033_amao-016	sud_vo_adv_dear_amao_033	16	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0068_sud_vo_adv_dear_amao_033_amao-016_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0068_sud_vo_adv_dear_amao_033_amao-016_02_voice.wav	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0068_sud_vo_adv_dear_amao_033_amao-016_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5231373833/d36577ec5985cac906f46246eb801e82	154	155	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/7/5237343737/2b2fe7e0fa66aa629e479fab73217650
69	麻央	勇気を奮い起こして、\n恐怖に打ち勝つのが――	sud_vo_adv_dear_amao_033_amao-017	sud_vo_adv_dear_amao_033	17	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0069_sud_vo_adv_dear_amao_033_amao-017_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0069_sud_vo_adv_dear_amao_033_amao-017_02_voice.wav	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0069_sud_vo_adv_dear_amao_033_amao-017_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5231373833/d36577ec5985cac906f46246eb801e82	164	165	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/7/5237343737/2b2fe7e0fa66aa629e479fab73217650
70	麻央	ボクのなりたい、ボクの見せたい、\nカッコイイ王子様だから。	sud_vo_adv_dear_amao_033_amao-018	sud_vo_adv_dear_amao_033	18	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0070_sud_vo_adv_dear_amao_033_amao-018_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0070_sud_vo_adv_dear_amao_033_amao-018_02_voice.wav	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0070_sud_vo_adv_dear_amao_033_amao-018_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5231373833/d36577ec5985cac906f46246eb801e82	169	170	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/7/5237343737/2b2fe7e0fa66aa629e479fab73217650
71	麻央	はわわわわわわわ……	sud_vo_adv_dear_amao_033_amao-019	sud_vo_adv_dear_amao_033	19	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0071_sud_vo_adv_dear_amao_033_amao-019_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0071_sud_vo_adv_dear_amao_033_amao-019_02_voice.wav	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0071_sud_vo_adv_dear_amao_033_amao-019_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5231373833/d36577ec5985cac906f46246eb801e82	180	181	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/7/5237343737/2b2fe7e0fa66aa629e479fab73217650
72	麻央	や、やっぱり、\nここは撮らないでください！	sud_vo_adv_dear_amao_033_amao-020	sud_vo_adv_dear_amao_033	20	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0072_sud_vo_adv_dear_amao_033_amao-020_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0072_sud_vo_adv_dear_amao_033_amao-020_02_voice.wav	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0072_sud_vo_adv_dear_amao_033_amao-020_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5231373833/d36577ec5985cac906f46246eb801e82	190	191	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/7/5237343737/2b2fe7e0fa66aa629e479fab73217650
73	麻央	わーーーーーーーーっ！	sud_vo_adv_dear_amao_033_amao-021	sud_vo_adv_dear_amao_033	21	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0073_sud_vo_adv_dear_amao_033_amao-021_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0073_sud_vo_adv_dear_amao_033_amao-021_02_voice.wav	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0073_sud_vo_adv_dear_amao_033_amao-021_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5231373833/d36577ec5985cac906f46246eb801e82	203	204	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/7/5237343737/2b2fe7e0fa66aa629e479fab73217650
74	麻央	うわーーーーーーーっ！	sud_vo_adv_dear_amao_033_amao-022	sud_vo_adv_dear_amao_033	22	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0074_sud_vo_adv_dear_amao_033_amao-022_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0074_sud_vo_adv_dear_amao_033_amao-022_02_voice.wav	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0074_sud_vo_adv_dear_amao_033_amao-022_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5231373833/d36577ec5985cac906f46246eb801e82	208	209	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/7/5237343737/2b2fe7e0fa66aa629e479fab73217650
75	麻央	……ふぅ。\n撮影、楽しかったですね。	sud_vo_adv_dear_amao_033_amao-023	sud_vo_adv_dear_amao_033	23	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0075_sud_vo_adv_dear_amao_033_amao-023_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0075_sud_vo_adv_dear_amao_033_amao-023_02_voice.wav	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0075_sud_vo_adv_dear_amao_033_amao-023_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5231373833/d36577ec5985cac906f46246eb801e82	219	220	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/7/5237343737/2b2fe7e0fa66aa629e479fab73217650
76	麻央	……でも、いいのかな？\n遊園地で遊んでるだけのような……	sud_vo_adv_dear_amao_033_amao-024	sud_vo_adv_dear_amao_033	24	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0076_sud_vo_adv_dear_amao_033_amao-024_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0076_sud_vo_adv_dear_amao_033_amao-024_02_voice.wav	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0076_sud_vo_adv_dear_amao_033_amao-024_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5231373833/d36577ec5985cac906f46246eb801e82	224	225	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/7/5237343737/2b2fe7e0fa66aa629e479fab73217650
77	麻央	ありがとうございます。	sud_vo_adv_dear_amao_033_amao-025	sud_vo_adv_dear_amao_033	25	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0077_sud_vo_adv_dear_amao_033_amao-025_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0077_sud_vo_adv_dear_amao_033_amao-025_02_voice.wav	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0077_sud_vo_adv_dear_amao_033_amao-025_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5231373833/d36577ec5985cac906f46246eb801e82	236	237	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/7/5237343737/2b2fe7e0fa66aa629e479fab73217650
78	麻央	カッコ悪いところも、\n撮られちゃってましたけど……	sud_vo_adv_dear_amao_033_amao-026	sud_vo_adv_dear_amao_033	26	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0078_sud_vo_adv_dear_amao_033_amao-026_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0078_sud_vo_adv_dear_amao_033_amao-026_02_voice.wav	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0078_sud_vo_adv_dear_amao_033_amao-026_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5231373833/d36577ec5985cac906f46246eb801e82	244	245	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/7/5237343737/2b2fe7e0fa66aa629e479fab73217650
79	麻央	ボクの名前のアナグラムですか。	sud_vo_adv_dear_amao_033_amao-027	sud_vo_adv_dear_amao_033	27	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0079_sud_vo_adv_dear_amao_033_amao-027_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0079_sud_vo_adv_dear_amao_033_amao-027_02_voice.wav	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0079_sud_vo_adv_dear_amao_033_amao-027_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5231373833/d36577ec5985cac906f46246eb801e82	267	268	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/7/5237343737/2b2fe7e0fa66aa629e479fab73217650
80	麻央	なるほど、ふふ、洒落てますね。	sud_vo_adv_dear_amao_033_amao-028	sud_vo_adv_dear_amao_033	28	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0080_sud_vo_adv_dear_amao_033_amao-028_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0080_sud_vo_adv_dear_amao_033_amao-028_02_voice.wav	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0080_sud_vo_adv_dear_amao_033_amao-028_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5231373833/d36577ec5985cac906f46246eb801e82	273	274	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/7/5237343737/2b2fe7e0fa66aa629e479fab73217650
81	麻央	……って、なんでやねん！\n全然アナグラムになってないですよ！	sud_vo_adv_dear_amao_033_amao-029	sud_vo_adv_dear_amao_033	29	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0081_sud_vo_adv_dear_amao_033_amao-029_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0081_sud_vo_adv_dear_amao_033_amao-029_02_voice.wav	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0081_sud_vo_adv_dear_amao_033_amao-029_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5231373833/d36577ec5985cac906f46246eb801e82	281	282	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/7/5237343737/2b2fe7e0fa66aa629e479fab73217650
82	麻央	ぜんぜん些末じゃないですよ。	sud_vo_adv_dear_amao_033_amao-030	sud_vo_adv_dear_amao_033	30	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0082_sud_vo_adv_dear_amao_033_amao-030_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0082_sud_vo_adv_dear_amao_033_amao-030_02_voice.wav	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0082_sud_vo_adv_dear_amao_033_amao-030_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5231373833/d36577ec5985cac906f46246eb801e82	291	292	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/7/5237343737/2b2fe7e0fa66aa629e479fab73217650
83	麻央	……――	sud_vo_adv_dear_amao_033_amao-031	sud_vo_adv_dear_amao_033	31	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0083_sud_vo_adv_dear_amao_033_amao-031_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0083_sud_vo_adv_dear_amao_033_amao-031_02_voice.wav	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0083_sud_vo_adv_dear_amao_033_amao-031_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5231373833/d36577ec5985cac906f46246eb801e82	299	300	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/7/5237343737/2b2fe7e0fa66aa629e479fab73217650
84	麻央	ええっと、少し考えさせてください。	sud_vo_adv_dear_amao_033_amao-032	sud_vo_adv_dear_amao_033	32	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0084_sud_vo_adv_dear_amao_033_amao-032_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0084_sud_vo_adv_dear_amao_033_amao-032_02_voice.wav	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0084_sud_vo_adv_dear_amao_033_amao-032_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5231373833/d36577ec5985cac906f46246eb801e82	302	303	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/7/5237343737/2b2fe7e0fa66aa629e479fab73217650
85	麻央	そうですね……あれ？	sud_vo_adv_dear_amao_033_amao-033	sud_vo_adv_dear_amao_033	33	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0085_sud_vo_adv_dear_amao_033_amao-033_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0085_sud_vo_adv_dear_amao_033_amao-033_02_voice.wav	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0085_sud_vo_adv_dear_amao_033_amao-033_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5231373833/d36577ec5985cac906f46246eb801e82	312	313	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/7/5237343737/2b2fe7e0fa66aa629e479fab73217650
86	麻央	……すみません、ちょっと、\n<em=>後輩</em>を見かけたもので――	sud_vo_adv_dear_amao_033_amao-034	sud_vo_adv_dear_amao_033	34	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0086_sud_vo_adv_dear_amao_033_amao-034_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0086_sud_vo_adv_dear_amao_033_amao-034_02_voice.wav	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0086_sud_vo_adv_dear_amao_033_amao-034_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5231373833/d36577ec5985cac906f46246eb801e82	323	324	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/7/5237343737/2b2fe7e0fa66aa629e479fab73217650
87	麻央	――四音。	sud_vo_adv_dear_amao_033_amao-035	sud_vo_adv_dear_amao_033	35	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0087_sud_vo_adv_dear_amao_033_amao-035_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0087_sud_vo_adv_dear_amao_033_amao-035_02_voice.wav	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0087_sud_vo_adv_dear_amao_033_amao-035_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5231373833/d36577ec5985cac906f46246eb801e82	339	340	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/7/5237343737/2b2fe7e0fa66aa629e479fab73217650
88	麻央	どうしたの、こんなところで。	sud_vo_adv_dear_amao_033_amao-036	sud_vo_adv_dear_amao_033	36	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0088_sud_vo_adv_dear_amao_033_amao-036_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0088_sud_vo_adv_dear_amao_033_amao-036_02_voice.wav	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0088_sud_vo_adv_dear_amao_033_amao-036_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5231373833/d36577ec5985cac906f46246eb801e82	347	348	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/7/5237343737/2b2fe7e0fa66aa629e479fab73217650
89	麻央	もしかして、ボクのライブ、\n観に来てくれたのかな？	sud_vo_adv_dear_amao_033_amao-037	sud_vo_adv_dear_amao_033	37	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0089_sud_vo_adv_dear_amao_033_amao-037_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0089_sud_vo_adv_dear_amao_033_amao-037_02_voice.wav	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0089_sud_vo_adv_dear_amao_033_amao-037_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5231373833/d36577ec5985cac906f46246eb801e82	354	355	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/7/5237343737/2b2fe7e0fa66aa629e479fab73217650
90	麻央	ああ。ボクが子供のころに見た、\n憧れとは違うけど――	sud_vo_adv_dear_amao_033_amao-038	sud_vo_adv_dear_amao_033	38	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0090_sud_vo_adv_dear_amao_033_amao-038_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0090_sud_vo_adv_dear_amao_033_amao-038_02_voice.wav	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0090_sud_vo_adv_dear_amao_033_amao-038_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5231373833/d36577ec5985cac906f46246eb801e82	369	370	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/7/5237343737/2b2fe7e0fa66aa629e479fab73217650
91	麻央	今のボクの見せたい、有村麻央だよ。	sud_vo_adv_dear_amao_033_amao-039	sud_vo_adv_dear_amao_033	39	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0091_sud_vo_adv_dear_amao_033_amao-039_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0091_sud_vo_adv_dear_amao_033_amao-039_02_voice.wav	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0091_sud_vo_adv_dear_amao_033_amao-039_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5231373833/d36577ec5985cac906f46246eb801e82	377	378	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/7/5237343737/2b2fe7e0fa66aa629e479fab73217650
92	麻央	うん。カッコいいだろ？	sud_vo_adv_dear_amao_033_amao-040	sud_vo_adv_dear_amao_033	40	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0092_sud_vo_adv_dear_amao_033_amao-040_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0092_sud_vo_adv_dear_amao_033_amao-040_02_voice.wav	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0092_sud_vo_adv_dear_amao_033_amao-040_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5231373833/d36577ec5985cac906f46246eb801e82	383	384	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/7/5237343737/2b2fe7e0fa66aa629e479fab73217650
93	麻央	この後、合同ライブに出演するんだ。\nせっかくだから、観に来てよ。	sud_vo_adv_dear_amao_033_amao-041	sud_vo_adv_dear_amao_033	41	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0093_sud_vo_adv_dear_amao_033_amao-041_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0093_sud_vo_adv_dear_amao_033_amao-041_02_voice.wav	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0093_sud_vo_adv_dear_amao_033_amao-041_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5231373833/d36577ec5985cac906f46246eb801e82	392	393	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/7/5237343737/2b2fe7e0fa66aa629e479fab73217650
94	麻央	キミに見てほしいんだ、\n今のボクを――	sud_vo_adv_dear_amao_033_amao-042	sud_vo_adv_dear_amao_033	42	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0094_sud_vo_adv_dear_amao_033_amao-042_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0094_sud_vo_adv_dear_amao_033_amao-042_02_voice.wav	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0094_sud_vo_adv_dear_amao_033_amao-042_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5231373833/d36577ec5985cac906f46246eb801e82	399	400	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/7/5237343737/2b2fe7e0fa66aa629e479fab73217650
95	麻央	みんなー、今日はありがとう！	sud_vo_adv_dear_amao_033_amao-043	sud_vo_adv_dear_amao_033	43	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0095_sud_vo_adv_dear_amao_033_amao-043_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0095_sud_vo_adv_dear_amao_033_amao-043_02_voice.wav	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0095_sud_vo_adv_dear_amao_033_amao-043_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5231373833/d36577ec5985cac906f46246eb801e82	413	415	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/7/5237343737/2b2fe7e0fa66aa629e479fab73217650
96	麻央	『H.I.F』のステージも、\nぜひ観に来てください！	sud_vo_adv_dear_amao_033_amao-044	sud_vo_adv_dear_amao_033	44	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0096_sud_vo_adv_dear_amao_033_amao-044_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0096_sud_vo_adv_dear_amao_033_amao-044_02_voice.wav	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0096_sud_vo_adv_dear_amao_033_amao-044_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5231373833/d36577ec5985cac906f46246eb801e82	418	419	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/7/5237343737/2b2fe7e0fa66aa629e479fab73217650
97	麻央	このあとも、楽しんでいってね！	sud_vo_adv_dear_amao_033_amao-045	sud_vo_adv_dear_amao_033	45	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0097_sud_vo_adv_dear_amao_033_amao-045_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0097_sud_vo_adv_dear_amao_033_amao-045_02_voice.wav	C:\Repositories\GakumasuVoice\output\mao\20260714_231604_limit100\items\0097_sud_vo_adv_dear_amao_033_amao-045_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5231373833/d36577ec5985cac906f46246eb801e82	423	424	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/7/5237343737/2b2fe7e0fa66aa629e479fab73217650
